0,11.727050764
1,14.1300494484
2,19.9696094816
3,20.6310802774
4,15.347542187
5,15.9038864199
6,22.2289516883
7,11.1232354059
8,20.8635474167
9,17.495228317
10,19.9359475168
11,22.3476939902
12,23.4053063895
13,11.4651408958
14,18.536860207
15,13.1828958576
16,12.5824924225
17,15.1593133527
18,19.9397021626
19,12.8767097896
20,18.1712768521
21,12.0377938296
22,22.500679607
23,22.2550034247
24,20.0939828929
25,17.4662151063
26,15.6447636707
27,16.3567832568
28,19.0097524013
29,15.687505188
30,23.3401432914
31,16.0498979986
32,21.6508966542
33,21.3850653536
34,18.2233549743
35,23.5718261903
36,22.2420541541
37,15.6761034057
38,10.9654785812
39,13.6062709914
40,13.6083057664
41,17.4918031618
42,22.8538909482
43,19.5060930269
44,10.0589649526
45,20.7590676743
46,11.7364441902
47,19.9095364561
48,14.07904728
49,15.2854374105
50,10.3265774339
51,14.5639932577
52,15.3008732809
53,15.2447129902
54,21.0597644714
55,19.7375528457
56,10.2903713385
57,14.9334250607
58,17.644017293
59,20.14957381
60,16.9947039549
61,13.7094418269
62,18.9114237295
63,15.0023247712
64,16.5607849823
65,11.0814098151
66,15.0193125453
67,21.8129768534
68,23.0371624774
69,22.6202847981
70,13.7078982796
71,13.7627085848
72,15.7583921203
73,14.5071279454
74,10.8447812891
75,23.0715484679
76,21.7530074223
77,10.3485255195
78,20.6125243154
79,18.8892367463
80,12.620208842
81,15.5364041498
82,16.7617196738
83,17.1754374259
84,14.8545891743
85,22.13703298
86,22.1881197049
87,18.5519778944
88,21.8136434714
89,10.8129357441
90,18.9175456231
91,19.2521082854
92,20.5115458216
93,15.9981956297
94,19.1009289366
95,10.7384763307
96,23.6149788156
97,17.5437969162
98,19.1964764916
99,22.8198183719
100,22.2929963071
101,20.8089889277
102,14.8762114854
103,15.3747790611
104,18.7744798661
105,20.3580658381
106,12.8619947725
107,13.3870533981
108,20.3649211641
109,14.1087169737
110,14.6697242929
111,11.3077097002
112,10.4661719489
113,22.8873577839
114,10.9693737154
115,22.7620735209
116,19.876409918
117,18.1408847411
118,12.5964750552
119,22.097692255
120,21.4722335949
121,12.8557405498
122,20.8621891811
123,10.4650800802
124,10.7418739576
125,17.0744058844
126,22.6977456374
127,20.3724247717
128,20.4092430936
129,11.4432641889
130,23.3723666245
