0,13.6505906141
1,14.676347829
2,17.2865342977
3,14.8806428038
4,14.1859992581
5,13.9274947108
6,12.7063726642
7,14.6074221257
8,15.5816432334
9,15.496370357
10,14.7823819789
11,16.0940037835
12,16.0282582998
13,12.8734301382
14,17.6048945365
15,13.6960630091
16,14.8172330427
17,15.763276268
18,14.4605699727
19,15.1520374594
20,10.2606476605
21,10.9880066631
22,16.6480904638
23,11.0474640584
24,10.5349579261
25,10.0637103398
26,14.1171841389
27,16.9281799116
28,11.181230605
29,17.1663527852
30,11.2746871058
31,11.1073321039
32,15.0807340264
33,14.8982115485
34,11.3934110057
35,14.9021008942
36,16.0618420187
37,15.324806904
38,17.0898702634
39,10.4323697048
40,14.9981329209
41,11.4086338244
42,14.5437158383
43,13.8521268497
44,16.8499115104
45,10.7326969803
46,12.2158288671
47,11.6666780033
48,16.1381578885
49,14.5936455403
50,12.6736849681
51,10.1711770018
52,15.0914542808
53,17.4369211725
54,16.3552138478
55,12.9133391272
56,11.0201130966
57,15.0544521777
58,12.1568416987
59,11.4645635719
60,17.5768048548
61,11.5987103609
62,10.3485643245
63,12.4640841451
64,12.1487506767
65,15.269552274
66,15.7079637178
67,13.4373494627
68,11.2810586437
69,10.8396139744
70,14.8521128741
71,16.6880605213
72,14.9138586093
73,14.2149515361
74,16.9269616925
75,14.0301280913
76,15.1270237662
77,16.9250658386
78,14.5857054213
79,14.9772873624
80,15.3364734057
81,10.2109452856
82,16.3864840929
83,11.0452786809
84,13.8009657787
85,17.0305203561
86,11.2022112365
87,16.941423099
88,12.6382374649
89,16.5966009026
90,17.6127524275
91,13.6518835606
92,16.3960521452
93,10.247347326
94,13.4441361549
95,13.2300821279
96,10.952942782
97,13.9480832173
98,13.3760886545
99,14.166765136
100,12.7190458976
101,13.7960214922
102,13.2022056951
103,12.1892814626
104,13.30771853
105,14.5231257372
106,12.6361970987
107,15.3426607438
108,16.2194823863
109,10.143395643
110,14.1004759062
111,14.1937222544
112,13.5871560145
113,11.8880722703
114,12.5492428619
115,16.9260115072
116,16.9443244355
117,17.0715380294
118,15.1961960971
119,11.0370737064
120,13.4732058031
121,15.0794931077
122,10.7094047238
123,11.9957485877
124,13.3634289175
125,15.5654862336
126,12.981837316
127,15.1007903338
128,17.6551380619
129,16.7975921374
130,17.5525063468
131,14.2500058836
132,15.8565314414
133,14.9204554967
134,10.6030429147
135,16.9761781178
136,13.2644114991
137,17.0182231851
138,13.5838163804
139,11.3910038329
140,16.2963413601
141,14.9530320053
142,14.9217567743
143,15.1730076007
144,11.6243648142
145,14.20143155
146,15.4350108051
147,15.0316238951
148,15.2502427041
149,11.5780982435
150,12.1458635655
151,17.5429138622
152,15.4484457181
153,17.0395098087
154,12.4139937178
155,12.2493516268
156,13.1820338272
157,15.3438752916
158,15.9283743329
159,10.6935975252
160,14.1827776639
161,12.1393693697
162,11.7502654194
163,17.6388993354
164,15.7389764401
165,16.1219848586
166,12.4795946847
167,12.8013602482
168,17.8173972236
169,10.4663948191
170,11.7271258105
171,11.9867804365
