0,11.1634919847
1,10.5127444647
2,13.7161980048
3,12.1773946751
4,11.6344432825
5,10.3601786652
6,11.2913734446
7,10.7963002653
8,13.3465741437
9,10.9657227786
10,12.0127281233
11,10.857140243
12,10.1302386633
13,13.8398489427
14,10.4919143963
15,12.8197149005
16,10.6227812512
17,10.9098386394
18,13.0855570267
19,10.1500563791
20,10.7897407209
21,11.5002864378
22,13.3296625924
23,11.0806758867
24,12.5434331614
25,13.3960911816
26,13.7482876822
27,11.3256308275
28,13.189145753
29,12.924168997
30,10.4324979177
31,10.6933852693
32,11.3323780548
33,11.6764412371
34,10.7722525793
35,13.1992041393
36,12.0152539447
37,10.9848828032
38,10.5882667102
39,13.5770767047
40,10.7598199032
41,11.6333808085
42,11.2631333783
43,13.6552038954
44,10.209503453
45,11.0796374788
46,10.6542839041
47,12.6130131524
48,13.4103788405
49,10.8024942631
50,11.8726535289
51,12.7206418393
52,12.8333092123
53,12.3493891095
54,10.2274161151
55,13.4205280872
56,12.1415495509
57,13.4696385042
58,11.8252783039
59,12.04114019
60,10.5371038913
61,11.4562460446
62,13.6788724173
63,13.7198486672
64,10.3844969107
65,10.8641964637
66,13.23195399
67,11.2476892386
68,11.2680536768
69,13.8325882577
70,13.8359966808
71,10.0207972382
72,10.3572896898
73,10.7551064043
74,10.8309400084
75,12.44703045
76,13.3064005524
77,10.1579266072
78,11.636038124
79,13.2429007595
80,11.9618014559
81,11.4626586046
82,13.3929455294
83,11.3791104051
84,13.5507252886
85,12.950411455
86,13.1680871075
87,13.3020119471
88,13.8183725688
89,10.4565798881
90,12.2556945038
91,13.4177939023
92,13.8905825053
93,11.9582139286
94,10.4521369682
95,10.2136971123
96,12.4283548475
97,11.5984798604
98,13.3358493138
99,10.174657125
100,12.6844553354
101,11.6583743774
102,10.5023585392
103,11.8660712955
104,12.1850809238
105,10.5606754805
106,10.5705366389
107,12.41076946
108,13.6201011755
109,11.2474164479
110,13.3478797376
111,11.478433076
112,13.1824187618
113,12.1476516881
114,12.3390464348
115,10.7889014
116,12.021827182
117,12.6006362359
118,11.558489806
119,13.9849854394
120,10.1010284466
121,10.690352683
122,11.3540305615
123,12.1549182706
124,10.4743704129
125,10.1980047733
126,10.0165180505
127,11.1414130901
128,11.7014796806
129,11.1532119399
130,10.1446983403
131,12.9067206016
132,10.0603660251
133,10.6899534804
134,11.1548733584
135,13.3337972881
136,11.0015331343
137,12.1805764543
138,13.3170699965
139,11.4501897905
140,13.0059946362
141,11.4138741659
142,11.2231029262
143,13.0002404428
144,12.9115368182
145,11.3658822826
146,12.6885480815
147,11.7910634996
148,12.3486632494
149,11.5879776861
150,12.8002934824
151,11.5147301427
152,13.843278654
153,11.4460990195
154,13.567389466
155,13.545904426
156,12.9386517993
157,10.3403727577
158,10.0653406224
159,10.7145178249
160,10.4524694872
161,13.9045396426
162,12.2340225832
163,13.9225484679
164,13.3490487446
165,10.2818723437
166,12.495754739
167,12.1279804917
168,13.6757813441
169,13.90683043
170,13.4375042206
171,10.3210472824
172,10.1585997665
173,10.1319020534
174,12.1977159448
175,11.5916986153
176,10.0285430723
177,12.1035249251
178,11.9874057679
179,12.3977346891
180,10.2082729598
181,10.7310066253
182,13.8759577411
183,10.1609789301
184,12.0336663923
185,11.3427756044
186,13.4493831431
187,12.5088459891
188,13.9387866844
189,13.7779737239
190,11.3067967998
191,12.1856847096
192,13.7693536797
193,10.3775834545
194,12.8268906366
195,11.6248197291
196,10.8594058964
197,13.3321258269
198,12.9178000343
199,10.9603128578
200,11.2040546308
201,13.8522273211
202,13.9427288227
203,10.7756786765
204,10.4296451896
205,12.8243334484
206,13.6344296475
207,10.3991297717
208,13.4902856047
209,10.34360614
210,13.50936876
211,13.8360726723
212,11.0470555938
213,10.4935207509
214,13.0157667386
215,13.7222255166
216,13.4297622477
217,10.422143665
218,12.9753477105
219,10.5636698751
220,10.4348851117
221,11.4126950686
222,10.7032794299
223,12.5132434554
224,11.8756395237
225,13.1671806595
226,11.363701475
227,12.1139570868
228,12.7952176723
229,11.3583380198
230,11.971460437
