X,Y
0,10.912568516
1,25.5925925345
2,11.5960978072
3,25.1206277335
4,11.0050709371
5,25.6601676107
6,11.6389199939
7,24.8534469051
8,11.1418518481
9,25.1702243873
10,11.3765839352
11,25.7198673644
12,11.6559147463
13,25.4260090301
14,11.7115418632
15,24.605194157
16,11.7453375678
17,25.027468569
18,10.975494367
19,25.2320228822
20,11.5677415035
21,25.114152818
22,10.7790586388
23,24.125832038
24,10.2607032443
25,24.0214690955
26,11.1609413976
27,25.9010863357
28,11.432969013
29,24.4674206972
30,10.1289842058
31,25.573650429
32,11.6008119094
33,25.9307363658
34,10.7935097511
35,24.646328169
36,11.7245330319
37,25.122303456
38,11.823450848
39,25.0394204646
40,10.9750283825
41,24.162684366
42,11.4928767302
43,25.5651433251
44,11.6064657826
45,25.9931917012
46,11.5060983141
47,24.6348711989
48,11.7971272709
49,25.0843308372
50,11.1415404268
51,25.1732914848
52,10.3999429312
53,24.4191797878
54,10.9696530307
55,25.1646753973
56,11.9673418039
57,24.6836753287
58,10.4103634775
59,24.7865488129
60,11.9126419868
61,25.8328627725
62,11.5651756839
63,24.2884020697
64,10.6616060104
65,24.7969597098
66,11.9576343405
67,25.420877743
68,10.7801557376
69,25.8508676132
70,10.3998359883
71,25.463005354
72,10.6269103429
73,25.3943723538
74,11.3309123154
75,24.7928121232
76,10.7350307062
77,25.2027624989
78,11.4441316754
79,25.5727010747
80,10.8869376462
81,25.2623262032
82,11.3229592681
83,24.5188492105
84,11.5379838615
85,25.7364497155
86,10.4335731571
87,24.2038512765
88,10.7756759326
89,25.5246072845
90,10.3954131757
91,24.1086968497
92,11.4057990765
93,25.32876187
94,10.8087564194
95,24.4030927185
96,10.0260584987
97,24.8687534329
98,11.5706754736
99,24.5064857813
100,10.1390107937
101,25.1713636154
102,11.4370700305
103,24.2316064773
104,11.7213686613
105,25.0309750432
106,11.8249979926
107,24.3602556924
108,10.8381090446
109,24.0820653405
110,10.3441967644
111,24.7481119228
112,10.1426427068
113,24.6805006865
114,11.6162651886
115,24.354610183
116,11.4537139111
117,25.8268328814
118,10.7616848887
119,24.265822164
120,11.1488366566
121,24.8485162871
122,11.7911495531
123,25.8913283599
124,10.516412282
125,24.5568633298
126,10.8397447321
127,25.6423487893
128,11.7081978359
129,25.8946841459
130,11.9490947108
131,24.2445766739
132,11.8815132989
133,24.8984035685
134,11.3664860495
135,25.6910022558
136,11.1428360926
137,24.2797387742
138,11.1802785088
139,24.9483177973
140,11.2460102815
141,25.7766798625
142,10.5451235702
143,24.7963649668
144,10.7298885501
145,25.2225565647
146,10.6374559562
147,25.9912696771
148,10.3887690304
149,24.1601070534
150,10.4970883401
151,24.5533393567
152,10.1194897945
153,25.0547028887
154,11.9223916496
155,25.2222588554
156,11.9752081972
157,25.2435349267
158,10.6877647142
159,24.3114805719
160,11.5874788096
161,25.9845994679
162,10.5595613556
163,24.9848470598
164,11.9569566152
165,25.6948294046
166,10.5914053245
167,25.6016775949
168,11.1990152285
169,25.8008615306
170,11.3406439897
171,25.9959318074
172,10.1727708377
173,25.6524404968
174,11.665487346
175,25.4993918588
176,11.4246713656
177,24.9823620604
178,11.0114627894
179,24.049535324
180,11.7511675487
181,25.0748452789
182,11.8524122864
183,25.1594204863
184,11.3593046088
185,24.7304238696
186,10.8915807775
187,25.2184820123
188,11.1382003742
189,25.9107894487
190,11.5979133492
191,25.0311888804
192,10.8924933349
193,25.3052363375
194,10.3610507832
195,25.4683277266
196,11.6337471509
197,25.9718498996
198,11.4061803302
199,24.1953393842
