X,Y
0,11.6019468865
1,28.8443936544
2,11.9871060674
3,29.1735564018
4,11.0701187091
5,28.8722608457
6,11.964839478
7,29.2666064441
8,11.374048174
9,28.0140850108
10,10.2160858403
11,29.7599092666
12,11.1827987902
13,29.9038432062
14,10.6812187849
15,29.0569036262
16,11.4975685651
17,29.6994921511
18,11.1476935848
19,28.9287318955
20,10.8854495027
21,29.2387813824
22,10.5413048647
23,28.2637894769
24,10.0788423827
25,29.5740053042
26,11.6351816487
27,29.2578407696
28,10.5736587232
29,29.5630165932
30,11.4850383032
31,28.3180925398
32,10.7530008569
33,29.0657445969
34,11.2876729935
35,29.5425554667
36,11.0914173213
37,29.5842375216
38,11.8928806976
39,28.819490152
40,11.0552830655
41,29.2490380808
42,10.6868290529
43,28.8637226813
44,11.2940690531
45,28.8380293232
46,11.6583839295
47,28.031333684
48,10.0124303824
49,28.0999034532
50,11.0183811221
51,29.176135069
52,11.4792073634
53,28.0725647561
54,10.2805375251
55,28.3091754857
56,11.5528690011
57,29.5238317448
58,10.5137313098
59,29.0900951656
60,11.0086258665
61,29.764790334
62,11.6264637121
63,28.1313644756
64,11.0097727076
65,29.4905131645
66,11.345152359
67,29.2779992535
68,10.8396615807
69,29.3218410165
70,11.6777450543
71,28.6907127412
72,11.1517752407
73,28.3202968716
74,10.0347230439
75,28.5200809745
76,10.6383190502
77,29.2957959118
78,10.3480166001
79,28.3931300478
80,10.9587823216
81,28.2687126615
82,10.0842993227
83,29.8335947828
84,11.5750247822
85,29.7676709423
86,11.609102819
87,28.6344631519
88,11.7040661511
89,29.7884337028
90,11.664653209
91,29.1606587693
92,11.3644828391
93,28.6484026727
94,10.9750117665
95,29.1802569777
96,10.978645011
97,28.8487784348
98,10.6087175412
99,28.205719191
100,10.4557364852
101,28.00700696
102,10.5109115368
103,29.3534591328
104,11.2852041752
105,29.0062574304
106,11.2859337136
107,29.1656288304
108,10.4068011368
109,28.2517356835
110,10.1732176736
111,29.8912423053
112,11.8852518782
113,28.5689650634
114,11.0666216358
115,28.1962343278
116,10.5550532239
117,29.4036867343
118,11.4665253483
119,28.2508171024
120,10.2210785215
121,28.2142796236
122,11.7394109074
123,29.5239473149
124,11.6868612162
125,29.8327026779
126,10.7454832595
127,29.7184579217
128,10.3711147948
129,28.801941066
130,11.0615094589
131,28.8917117131
132,10.7088101227
133,28.6634855079
134,10.6664958789
135,29.1775737767
136,10.1657368218
137,28.9106745584
138,10.843810855
139,29.1037222509
140,10.8964588877
141,29.1283508293
142,11.0094736859
143,29.1662373229
144,10.3263253169
145,29.1392505054
146,11.7666073315
147,28.3808633736
148,10.3594909843
149,29.5009469037
150,11.1716389109
151,29.3116140326
152,10.3651904733
153,28.4119361919
154,10.8265327762
155,29.0838453875
156,11.3513640948
157,29.6191089983
158,11.6025395083
159,28.8094140221
160,11.7951348526
161,29.0977595972
162,11.6133999064
163,29.0679739888
164,10.7244064693
165,29.9770469254
166,10.6358486092
167,29.5790169369
168,11.5957281018
169,28.8998605904
170,11.9599297342
171,28.9098899174
172,11.503838502
173,29.0843929598
174,10.8705715774
175,29.15723694
176,11.7610365034
177,29.0536231616
178,10.9440791743
179,28.9691604335
180,11.7526273546
181,29.2138616527
182,10.5211793081
183,28.8051266041
184,10.2060004224
185,28.8102424159
186,10.8731238529
187,28.5846065921
188,10.8656633175
189,28.1273367958
190,10.8280597521
191,28.7594664003
192,10.4356482622
193,29.2259168258
194,11.0952294755
195,29.3594789854
196,10.8409011289
197,29.2542208887
198,10.3431575763
199,29.6129130423
