X,Y
0,10.7414424803
1,12.6271080132
2,10.7050185438
3,12.0660784886
4,10.7049841966
5,12.4678893124
6,11.4033280543
7,13.0794234543
8,11.1371602153
9,13.1821824238
10,11.1978080268
11,12.0794940757
12,11.7984158337
13,12.6985309902
14,10.1503503405
15,13.1471518073
16,10.6199979778
17,13.5816176432
18,10.2493421579
19,12.1624509647
20,10.5762693798
21,12.4455192572
22,11.9160138755
23,13.632020327
24,10.0575504211
25,13.6483454137
26,11.6266215102
27,13.9853351239
28,11.216469891
29,13.687128436
30,10.2235226919
31,12.3959862868
32,10.3321846221
33,12.4866950538
34,11.7881976924
35,12.0827850463
36,10.1390103232
37,13.5673162845
38,11.2980270044
39,13.7417911922
40,11.543115616
41,12.5634300352
42,10.5230660717
43,13.2447178941
44,10.7755150951
45,13.0663790304
46,11.2642865987
47,13.0026030981
48,11.9466272399
49,13.4942163666
50,10.8197385428
51,13.8593884003
52,11.9452775272
53,13.3538382386
54,10.0321033868
55,13.5575661841
56,10.5209375581
57,12.0905967628
58,10.7172991513
59,13.6659880469
60,10.8948003412
61,12.7762563537
62,11.1327990576
63,12.4363551922
64,10.447963334
65,12.8079059514
66,11.1080186217
67,12.9508444382
68,10.3676567679
69,13.4694821807
70,10.0280256025
71,13.6499816901
72,11.5811172101
73,12.2915978662
74,11.8191178223
75,13.3716493529
76,10.5191487192
77,13.4400670174
78,11.8442152398
79,12.9089080704
80,11.4264128448
81,13.4046418939
82,11.3069849847
83,13.0478170464
84,11.8502640662
85,12.9710640793
86,11.9054455947
87,13.269888514
88,11.5420275738
89,12.2229781457
90,11.5356940232
91,12.3267566694
92,11.1536632455
93,12.7987619093
94,10.6614549413
95,12.7475201447
96,10.9990037855
97,12.0523509723
98,11.2104098662
99,13.4090915895
100,10.3000763467
101,12.0802888355
102,10.5592529448
103,12.0198236095
104,11.2487456715
105,12.100694441
106,10.0229052626
107,13.9687965346
108,10.3326822159
109,13.8771532615
110,11.3818619841
111,13.5207870076
112,11.9571461263
113,13.5505486645
114,10.029547481
115,12.1709669498
116,10.1712754723
117,12.6471927984
118,11.4484103307
119,12.3601191039
120,11.3570788663
121,13.9249662828
122,11.2407830657
123,13.061745351
124,11.114558522
125,13.0919284179
126,10.4770627466
127,12.3423177824
128,10.6486845978
129,13.4130589934
130,11.1185505526
131,12.5083908804
132,10.4346045923
133,12.9279220444
134,10.8313238005
135,13.9126205858
136,10.0900037582
137,12.9027424199
138,10.2340732612
139,13.3084999564
140,10.879107299
141,13.4679385195
142,10.5335786421
143,12.3682667904
144,11.8248058107
145,12.3867788591
146,10.9492657386
147,13.4649871824
148,10.1568278299
149,12.5796110315
150,11.5133565859
151,13.8406425308
152,11.9181005063
153,13.9648455573
154,10.7331983776
155,13.0881690129
156,10.2178507831
157,12.7448564592
158,11.9110543347
159,13.4313695817
160,11.704072865
161,13.7002593114
162,11.1215711281
163,13.9400168214
164,10.2595169041
165,13.891280992
166,10.0059216375
167,12.9362492131
168,11.0616350059
169,13.0463555915
170,10.2142954816
171,12.4261801189
172,10.8526104726
173,12.6050229204
174,11.9235982348
175,12.2037516587
176,11.5314451666
177,13.0113001162
178,10.6227735472
179,13.0291812284
180,10.7060497403
181,12.8596992502
182,11.1719464447
183,13.0832929145
184,11.2316507887
185,13.8825234615
186,10.3706999439
187,12.2968663484
188,10.3109850548
189,12.447241882
190,10.1587359135
191,12.6194696426
192,11.2826428203
193,13.6929000434
194,11.2542295415
195,13.8132067316
196,10.7640807131
197,12.2837610744
198,10.3765460436
199,13.5169305237
