X,Y
0,10.7263402118
1,11.6167368781
2,11.9442974283
3,11.1150205691
4,11.3886133873
5,11.1652402485
6,11.5816734845
7,10.735967924
8,10.1693915304
9,10.3582333134
10,11.8071671651
11,11.6336537123
12,10.331437181
13,10.2720575496
14,10.8655359297
15,11.3783185607
16,11.2828248989
17,11.3277730745
18,10.7800800816
19,10.8508281786
20,10.4083848894
21,11.673015467
22,10.9616099125
23,10.1350230923
24,10.1673106499
25,11.978017693
26,11.6726704105
27,11.8787349064
28,11.7285962985
29,10.9013779428
30,10.7482050539
31,10.0310943276
32,11.0634853661
33,11.9220487664
34,11.7108038316
35,11.8790782157
36,10.8208629248
37,10.1945882123
38,10.1862527007
39,10.6373866238
40,10.4413533646
41,10.5212419841
42,11.5201031834
43,11.354108693
44,10.0968057233
45,10.7256260062
46,11.91331321
47,10.6023060447
48,11.5533557758
49,11.6898991024
50,11.9630987349
51,11.9253224776
52,10.8346976964
53,11.8477057302
54,11.2640554438
55,11.4072755521
56,10.1825949074
57,11.7351679496
58,11.4580596973
59,10.4833473436
60,10.5332198122
61,11.7989780573
62,10.9996829584
63,11.3369158962
64,10.1368055843
65,10.6067379453
66,10.4602001578
67,10.1137195619
68,11.6650141336
69,10.285648564
70,10.7825285639
71,10.7422986212
72,10.0424529792
73,11.2937278045
74,11.4443456175
75,11.7914766434
76,10.2085367766
77,10.2466890359
78,11.9504398326
79,10.083953283
80,10.5859763584
81,11.5056568413
82,10.8645039554
83,11.7150056072
84,10.3952671099
85,10.9068189921
86,10.6735869199
87,11.8933294799
88,11.9766094581
89,10.7034491137
90,10.9026641751
91,11.4692271873
92,11.9260404907
93,11.4272492719
94,10.1242724466
95,11.280462512
96,11.5743965463
97,10.3967422105
98,11.6962795556
99,11.2959789146
100,10.8950083101
101,11.0382231478
102,10.3486912255
103,10.5874273257
104,11.6604160211
105,11.70131488
106,11.6463820303
107,11.5599978724
108,11.7359035279
109,10.3944698347
110,11.4932840403
111,10.0822466892
112,10.5165195801
113,11.9686464102
114,10.2442872992
115,10.0774972368
116,10.0244011863
117,10.9816957624
118,10.811281131
119,10.567250861
120,10.5851788125
121,10.0707851998
122,10.6835698274
123,11.7139178399
124,11.0908552133
125,11.1453448439
126,11.6636230339
127,11.0296956389
128,11.2163435005
129,10.3053379828
130,11.2504144499
131,11.3619264646
132,11.8575739843
133,11.8557601829
134,11.4865645468
135,10.3005684744
136,11.7262492067
137,10.9883150065
138,10.8087612687
139,11.1609848045
140,11.7819202343
141,11.5878225142
142,10.5726652158
143,11.5000657747
144,11.8359958295
145,11.7800165259
146,10.6518794288
147,11.6880337879
148,10.5691038578
149,10.9592072664
150,10.3720801884
151,11.3544880453
152,10.1875854273
153,11.8425747582
154,10.8951788663
155,10.2954036289
156,10.9820491265
157,10.0219389948
158,10.8541622834
159,10.6870779656
160,11.9171958199
161,10.3047585793
162,10.6633252569
163,11.7500930752
164,10.3269705737
165,10.1252488875
166,10.2539565242
167,11.8358004373
168,11.9696430216
169,10.1877846083
170,10.7570934028
171,10.5794035092
172,10.9180886981
173,11.0145359692
174,10.1136941563
175,10.6141924595
176,10.032329162
177,11.7059513311
178,11.4527461812
179,11.7129119914
180,11.4112120075
181,10.6465565702
182,10.1867197031
183,10.2099754649
184,11.03130312
185,10.364720691
186,11.5598383577
187,10.5273229654
188,11.5542085644
189,11.8668121464
190,11.9951539913
191,11.9613866716
192,10.4490639338
193,10.1764325098
194,11.4412432135
195,10.6850459592
196,11.0075370522
197,10.8274698408
198,10.037205806
199,11.9452317591
