X,Y
5.3508591054,14.4522037049
6.59045031304,13.2172592731
4.98567879255,14.2366315905
6.56177299654,13.6939176542
4.83719658201,15.2068665451
5.81983964612,13.8938864285
5.20170153856,14.1633945755
6.28445955712,13.1163187511
5.29569225092,14.2669418476
5.60691775457,14.9124859809
5.85980968959,15.0344686375
5.77160509724,13.4640339503
5.6644065945,15.3751375755
5.83394906776,13.6469718362
5.20680980371,14.8000936996
5.82817209161,13.7723793787
4.76347139719,14.7579688947
5.83695845817,13.8637003105
4.21548446453,15.284700364
5.8594801908,13.9574396813
5.34055452902,15.4364861367
6.3560062914,13.8805582115
4.91496443923,14.2003413509
6.35896511834,14.444055746
4.90967459347,14.9068900598
5.7699626775,13.7497200634
4.90572814807,14.6052211364
6.24815202331,13.0924456679
4.82655797953,14.5291086063
6.05828595175,14.0793361453
4.22814878217,15.1085349134
5.97019136805,13.9873494101
5.59985441595,15.0765405985
5.64869165556,13.9718128595
4.98750334161,15.121048757
5.96813765267,14.068566157
5.27653184842,15.1969116663
6.26318172514,14.2305916643
4.28196293887,15.1198886504
6.55391977302,14.2539037932
5.50709024793,15.3519669959
6.22164055827,13.6643690144
4.38968024889,15.5476698348
5.56486462324,14.5333153338
5.04317912641,15.3139434677
5.60384074824,13.6900182643
4.5505377073,15.0536333522
6.63430316168,14.1165789733
5.25180434417,15.0604717466
6.96020070459,13.7309255071
4.99864085274,15.0508298607
6.07985128671,14.5691859571
4.32702907966,15.5113142871
6.39192742959,14.1241052236
5.10242198673,15.7061316216
6.19345199614,13.8475457625
4.15318271135,15.2871137921
6.16336880328,14.3181766573
5.6083343914,15.0669339051
6.44260287118,14.6649249999
4.73196548001,14.454291601
5.0928686515,13.6928240363
5.00022142975,14.9999934769
6.14933961302,13.8910912912
5.35455161792,15.2008440891
5.77952017809,13.1890234559
5.35127357571,14.8695854095
5.49959493218,14.094248198
5.47659146307,14.1692236251
6.83198295926,14.2178330286
5.11541960637,14.5340004076
6.24203660693,14.6093710046
4.6673896153,15.3193255493
5.47041053869,13.9603026818
5.0025076288,15.1084940725
6.41802085192,13.2886728593
4.03447529355,15.1189240652
6.53815242092,13.8221889437
5.53710862448,15.6144031262
6.40099370253,13.977689108
4.96414762921,15.5264914237
6.18012752803,14.2972696937
4.70525744848,14.2764375571
6.25610966799,13.7669237418
4.61646935545,15.1852113762
5.65374430143,13.7432054608
4.94899790547,14.9503791365
6.18087930121,14.0571005142
4.16580540212,14.9741582797
6.18542180453,13.9948417544
5.0500831499,14.1146063637
6.00016646845,14.0006553295
4.97128377844,14.6288356893
6.49876281569,13.6419439628
5.29217073851,15.4513185726
6.02041240327,14.0208595588
4.64465185053,15.8620758299
6.14142359496,14.8926617967
4.86409985646,15.0059400354
6.87312423463,14.3563621643
5.62766132279,14.4872288648
5.51200871874,13.6202864977
4.78614888168,15.7149145267
6.01072318927,13.9915338362
4.37356214725,14.4976814696
5.93284425416,14.4954310823
5.33960085589,15.5511229238
6.36050243971,14.1178635198
4.4495183693,14.9784679692
6.62696128651,14.1764600935
4.24175218124,15.3757157172
6.32401002258,13.7774235763
5.69660536373,14.3774388565
6.2696482331,14.0044761459
4.82746104507,14.5932059015
5.86964349104,14.7249750883
4.87992810078,14.4795971374
6.03747834385,14.0593075664
4.57209229027,14.6968977931
6.30534047718,13.9220526121
4.72410908568,14.8986266322
6.45940331651,14.1309780909
5.50940155815,14.2408960744
6.24530423575,13.9439104446
4.94839953876,14.6359276605
5.99108167611,13.989246844
4.73370898645,15.3139963231
6.17479221759,14.7200372543
5.43842500588,14.8184594036
5.86604239741,14.2786775162
5.17506172513,14.914095748
6.30775853774,14.1692879702
4.70646365907,15.3091102917
5.61823925371,14.1085413384
5.82246688639,14.4750784633
5.9619589837,14.0258608279
5.07441960753,14.8812858526
5.98829469435,13.9973614647
5.02051649762,14.9286804685
5.46108895858,14.5418733763
5.55087339311,14.6482850825
5.97992501615,14.0019652114
4.98028027905,15.0503658413
6.22274081398,13.1173941994
5.02775539761,14.2920462906
6.01437444842,14.1770382087
4.78823619373,15.6753085924
5.78831146697,13.9983692461
5.00528742555,14.9823725976
6.09286935216,14.0333373011
4.74753564429,15.1662282997
6.26438034122,13.5706343432
5.37416915877,14.9120631149
5.90677585005,13.5230624074
5.2200755439,15.8028806129
5.14697440214,14.4387416472
5.26025059498,15.7412977691
5.61993690434,13.6340219684
4.9358427104,15.0208788205
5.67229783978,14.1837792041
5.30390913606,15.6430025315
5.98221686396,14.061150955
5.62185294862,14.9676237156
6.41484351199,14.7008884459
5.2799587128,15.1609616103
5.53069969382,13.8567013591
5.17064855875,15.2392467929
5.8655333133,14.5131722299
5.98118231,14.9374523694
5.5562578244,13.9882283144
5.17431131292,15.3951787852
5.86574787948,14.125991237
5.07690444753,15.1418366977
6.62266640364,13.9403829134
4.1068358761,14.8134068767
5.83682693235,13.9085842822
5.24297199092,15.0517506022
6.17918932644,13.9274559875
5.0668341429,15.0396326035
5.90647500952,14.0735496246
4.99155960688,15.2901912305
6.76781165338,13.7118618262
4.8869227489,15.5150808634
6.55443660283,13.5865278435
4.80545136544,14.4374491067
6.25403903196,13.9463170001
5.30668054595,15.8324840661
6.4472145658,13.4609885621
5.0233891906,14.9826717874
5.96996826342,13.9947844189
5.31574685483,15.5983790181
6.37187388071,14.3951077577
5.04482783747,15.0640900884
6.48738169681,14.6156592274
5.12625798428,14.9344242779
6.45509837006,14.5659242847
5.24960547784,14.6498169273
5.31776551718,13.7353000024
5.73339466472,14.4312189747
5.99999151164,13.9709716087
