X,Y
5.91808163685,15.2627793338
7.58706533297,12.4553323172
4.32506056714,15.6629669826
6.22168014146,12.3935174146
4.98935117843,15.0305891406
7.21134512816,12.1126301439
5.23026924129,15.0223649102
7.16307886177,12.308545802
4.97934829276,14.8535648703
7.0877880292,12.863785003
4.64122018433,15.2890930855
7.00118831791,12.9996668428
4.98918898715,14.970383427
7.32758332929,12.5291195383
4.96531843323,15.1684279052
6.60093333315,12.377556893
5.4832537711,14.7123033993
7.01795509282,12.9668344144
4.99194599693,15.3840043209
6.23674613402,12.6676973999
4.49890642342,14.6944675453
6.96328489964,12.8990480349
4.73501066009,14.949628135
7.26540492869,13.1436663722
5.65115528707,15.2433206932
6.7990277394,12.6628678837
5.63569821152,14.693769129
6.99497674316,13.2909304291
5.04834963253,14.3031459955
7.12818069972,13.182922628
4.85773352589,15.4786389933
6.30052043102,12.3370500484
5.66751778045,14.5919539076
7.04483170235,13.0203019659
5.11692832321,15.0295237552
7.55878472399,12.637005702
5.24142979159,15.5743057472
7.09194308845,12.0119236386
4.58261786524,15.3305597055
6.96831572697,12.9149942901
5.12781389924,14.7903030307
6.75523045672,12.6670234602
4.7332317498,14.4088317266
7.24756890305,13.409446065
5.19861313973,15.312020883
6.20810474756,13.1867472279
4.84489668851,14.3292207972
6.99873174615,13.0885000872
5.75684467085,14.944233861
7.26537292514,13.10529065
5.88647334426,14.8117647042
7.57349381105,12.2133831057
4.72134471442,14.8360117827
6.74624710372,12.9873934675
4.94851666846,14.820863136
7.52783459575,12.7142519288
4.93496962181,15.1233821993
7.57310455084,13.0504693674
4.63265293539,14.7762616024
7.21649623408,13.4715442724
4.61247087578,14.9159314952
7.41065956621,12.9831723017
5.32525055282,14.6494603374
6.90529032204,13.0451921046
5.0570781481,14.9795038934
7.52976955839,13.3799448852
5.37439060576,14.8475979812
7.18568383288,13.4551150367
5.40152292024,15.1012535652
6.82334139737,12.9780832772
5.80913716071,15.4249341561
6.58762412166,12.8495001926
4.49597436325,14.9296411096
7.35784123296,12.285776379
4.90629539607,15.3013862807
6.69514499281,13.8329938255
5.41446788685,15.0402511385
6.85430202377,12.8240975339
4.99117574898,15.0038249844
7.06520218254,12.9733204663
4.59421414562,15.003412062
7.06747316158,13.430578304
5.58131383272,15.5837143184
7.12083429911,13.1974875977
4.84511937589,15.1994013654
7.77985280194,12.5613505986
4.75267541819,15.6808133811
7.5226723616,13.0861991338
4.90728813987,14.9659023129
7.12743265282,12.9430131344
4.52035011402,14.8380771414
6.67163511708,13.9243419116
5.45219067416,14.4703563919
7.14255810749,12.7422726782
5.38859138807,14.9791699282
7.31581188779,12.8392203418
5.22434880157,14.3964284404
6.93652367305,12.9680364705
5.03595364583,14.9640228232
7.01977746953,13.0210034386
5.05683412086,15.3434975646
6.51049906728,13.0114224391
4.50345726596,14.4151393733
6.66620519661,13.8768887628
5.80068723851,15.5110230603
6.84727092315,12.3210404284
4.97646703744,14.8993952116
6.91690092084,12.580925498
4.91104865015,15.1029289783
7.00870361891,13.6112702445
5.0136586909,15.0040110663
7.0840000882,13.7936346127
4.73557422341,15.8563145337
6.18007897055,13.3485583613
4.09532710086,15.0361969393
7.80526689956,12.9538604771
5.33744154834,14.811019872
7.0629166874,12.1641445266
5.24092312589,14.9543745235
7.41447871701,12.8088299916
4.94577519753,15.1390530253
6.38082052487,13.7512603983
4.84157789966,14.8776044592
7.00759775698,13.0484075691
4.23590163031,14.4819647851
6.98583133267,12.9407150485
4.97797779223,15.9604335074
7.02247976769,12.9801097972
5.93510162779,15.2037387232
6.5382667671,12.842937032
4.45686471576,14.44815074
6.66380493023,13.4876689131
4.8609621273,15.380115874
7.63152785171,12.2336284649
4.91992196313,14.9526508121
7.07321331613,12.2953873511
5.31949070254,15.1863415041
6.8539289362,13.4200078285
5.1949587438,15.613454545
6.35734421984,12.6699362274
4.45373061599,15.8124715501
6.99639273177,12.9811327994
5.68149836474,15.0227974737
7.02952779151,13.0312589362
4.92603997005,15.5075215753
7.12930347868,13.7286977501
5.10703425576,15.0451851499
7.00487902147,12.8484383862
4.68810218964,15.4456925265
7.11994489311,13.1093545938
5.33060353726,15.0844960175
7.10302260341,13.7060193297
4.26006893352,15.368713
7.16331597066,13.7647932794
5.12449663594,14.8787855674
7.81970663474,12.9686525737
4.99622117305,15.0055354034
6.33356001457,13.2828469677
5.31713325281,14.9740580326
7.04711592822,13.2051198102
4.95537369183,15.1217213208
7.985628874,12.8639370335
5.31544939283,15.6623118641
6.20110991285,12.7551821819
5.13652509445,14.9488955633
6.78770895607,12.5903834069
4.26094008645,15.0792018651
7.05086081849,12.0904062964
5.18945180149,14.6050723026
7.47565217287,13.056477731
5.34036328644,15.642897001
6.77311148751,13.0801515979
4.31924436899,15.6044340982
6.52377464666,12.9360824261
4.90553322199,15.9332731362
7.09246011931,13.133848093
5.27867844875,14.9078478201
6.83431366766,13.3590296561
4.73959752443,14.9313227415
7.48228562922,13.5614590212
4.69445474404,15.4392032867
7.23288359351,13.2559099668
5.16308110308,14.9997149285
7.58662152082,13.089027253
4.55940804056,15.8631260279
6.97078248778,13.0340189211
5.06477825858,15.0185471552
7.12925727321,13.2930637386
4.7651480443,15.0910546039
6.89494830425,12.0711006813
5.42434195807,14.7777556195
6.12477048687,13.4306689228
4.94442377455,15.1298390026
7.86874843317,13.3606654407
5.90566694513,15.3006455084
6.88452516152,13.0224636568
4.80472667803,15.0627321987
7.37055468729,13.0611801348
4.75649695889,15.8090185519
7.38529211807,13.7074870379
