X,Y
5.07703572318,14.7900654537
9.66453857996,10.1484006275
4.28179447131,15.3847104998
9.39150733421,10.014545176
5.05590614501,14.80226232
9.87818199722,10.0661357002
4.11551197807,14.5916681697
10.7130032236,9.70961848017
5.08879025181,15.0844373914
10.1264481891,9.09036316209
4.57481432079,15.3952499905
9.55386388177,10.5607473063
4.52870425964,15.0015898968
9.99880711196,10.0007186846
4.5241545809,15.4689797185
9.83693282681,10.0081874752
5.39006363934,15.2339918487
9.73963145508,9.94700206712
5.26464684946,14.9753287716
9.95002963178,10.9803385527
5.14127737945,15.6951756543
10.9701603023,9.9817393226
4.84598924897,15.0836711313
10.021563158,10.0701504287
5.05382824463,15.2793435772
10.0196183077,10.020752123
5.64765625365,14.6994640855
10.0029018219,10.0000150389
5.65998806949,14.6530142156
10.0632363675,9.98389674763
5.59944743909,15.1609649136
9.96580482923,10.0021280639
4.89602652102,15.3656470295
10.8975344726,10.3148418687
4.90437298105,14.2634424884
10.3306728474,9.36194094914
4.94775909684,15.2161545033
9.92373579526,9.90249591554
5.73913266654,15.345906362
9.99662153206,9.9925169757
4.94883241759,15.0680816526
9.63006268175,10.2828472045
5.31224423809,15.1401082834
10.94730499,9.99441433118
5.54121434573,15.4578692666
9.50557244152,10.2002907004
4.96083655535,14.9960649207
10.2803086506,9.36430160805
4.65774099077,14.6608496747
9.78906686416,9.55894942201
4.80186183606,14.9270723005
9.82731646266,9.20963060042
5.0420985004,14.0249953414
10.1876708829,9.8068685995
5.27144276977,15.2167940854
9.88261234334,9.8689344295
5.48257128445,14.9780045014
9.89891685196,10.2843742696
5.68969044385,15.1772356192
10.4888008299,9.63739558792
5.20454950271,14.9801975125
10.0174245235,10.7791362061
5.49211922329,14.4354714787
9.34866202606,9.54284911832
4.88520918428,14.0245136705
9.8230496447,9.73750803513
4.39855560609,15.6066149561
10.6287064798,9.24682110921
5.0037771636,15.4152449294
10.1827719253,9.87698319801
5.44109436398,14.1707491774
9.9004729903,9.54517803349
4.23857235996,14.4808771754
10.2327495304,9.50731701027
5.13707237019,15.5990842422
9.95460162564,9.33028248356
4.92574291696,15.0133640287
9.96399170508,9.90899483271
5.02877289183,15.018853236
10.045968083,10.2712228203
4.36077862753,15.5033025165
9.75051371831,10.3360317854
5.01555556229,14.980433806
10.1168811471,9.97572590159
5.6720292502,14.2757453862
10.2473486983,10.3723719784
5.24832624443,15.0200614538
9.80488925626,9.87179191502
5.05930818423,14.9825628054
9.18644639378,10.1225812498
5.0624930495,14.8180655009
9.70227706585,9.1105596339
4.99156866997,15.01904257
9.80021897151,10.6476668773
5.56443445725,14.8722814863
9.74007593506,9.33444080512
4.83490876628,14.7459704255
10.0803206824,9.44851158712
5.36506156884,14.6557277061
10.0695577123,10.0094518129
4.56815268806,14.5713266498
10.4255610767,10.8592170803
5.17274746196,15.7104746993
10.4560330038,10.3193856984
4.83034301095,14.8057176893
9.99768874389,9.97868075833
5.14616258312,14.8826914498
9.15235643892,10.3009737068
5.23808018968,15.0458483806
10.7840900656,9.79405440131
4.62951385392,14.0713263787
9.48279011914,9.33890271811
4.99080834654,15.0627810948
10.4992643778,9.72262117989
5.25538603171,14.5987427006
9.8333808999,9.02190967988
4.84122534437,15.5321392356
9.79991186153,9.51145253319
4.7013865256,14.5684421934
10.1525387099,10.0607978141
4.20541332972,15.0377412844
9.0624867915,9.99979098169
5.3772955297,14.5676808982
10.3280632635,10.1320902214
5.52777533743,15.7803843604
9.96180638757,9.47212327255
4.89814699249,15.3520283836
10.0818073002,10.2583332944
5.50609164906,15.2571380748
9.81927066746,10.0291508378
4.33630337367,15.0922927382
9.37942396283,9.73413058131
4.95052325084,14.9075371417
9.89879389187,9.88259204509
4.85936377848,14.4124497789
9.93004366982,10.5431203976
4.89505367947,14.9046155521
10.4873939265,10.020774047
5.18408345464,14.6967376329
9.96817818701,10.4688412679
4.99255209944,15.0022680491
10.023951838,10.5242940956
4.86585913107,14.9531400521
10.6711839227,9.86742991125
4.67846870623,15.8013364357
9.56923580121,9.2958964032
4.42597544718,14.8100120401
10.2577335481,9.62663836515
5.3803454094,15.0138947385
10.466675407,9.84900343259
4.57434689007,15.2268164183
9.99182236118,10.3595322852
5.5701257658,14.3074424679
9.98436962672,10.8170264445
5.58091038616,15.0171227474
10.1396314166,10.6905121696
4.50242041843,15.6951964274
10.1965096811,9.57792553225
4.67132913923,14.6683874516
9.97015450176,10.6332900456
5.03668554351,15.3547530584
9.93413146786,10.6952532663
4.76744555052,15.400179178
10.3429958004,10.3070939866
4.75605081652,14.6203074196
10.8876600382,9.93806591268
5.18637480985,14.244386445
9.97342292861,9.99303160643
5.12052230933,15.1642306442
10.0418349597,10.1681281588
4.62834477396,14.6840161825
9.66941546631,10.0428841894
4.41944845373,15.463093005
10.3875458659,9.42547580945
4.46585273902,15.1075368558
9.47913636612,10.4202849454
5.11840669263,15.461715857
10.5077538404,10.3526890955
5.89632916611,15.1333363054
9.45780157463,10.3520694171
5.6321427483,15.1815259068
9.68449091601,9.73426125717
5.24228040457,14.9413983547
10.1877739569,10.0948760562
4.71742055427,14.9224809767
10.7221598848,10.5869775941
4.60230422034,14.7963777261
10.1043462912,9.79423627173
5.15269156692,14.0221833082
9.91289233035,9.23275488796
4.64859914987,15.0525594178
9.89905302522,9.69893668472
4.20943193885,15.24386796
10.1253700184,9.88575017291
5.01270899244,15.0993934789
10.1690155929,10.5213507559
4.85269702958,15.2661878654
9.58297011028,9.79650146084
4.20544227623,14.8923572163
10.1841457285,10.1055724355
