X,Y
100.977649836,100.095998775
104.29796947,97.1572799146
99.9358417931,97.0268349656
101.182486978,99.4486057386
101.041665971,102.279964299
102.501324144,97.2163692593
97.147044399,98.4227721621
104.398103576,102.858424431
100.837411449,101.318110913
98.6652737025,101.447595602
103.882887013,95.4735113763
99.2507921404,101.615970297
102.435266166,105.703224171
100.220499626,97.7147304333
98.2620413434,104.121732854
97.0197228086,95.4084076278
101.687815877,100.441368521
98.484868925,95.6173512689
100.948046159,98.5034405161
100.138081892,101.236894244
101.237932354,98.2687162054
97.1843643651,98.2961552297
99.6536112088,97.8261530307
98.7377690156,98.4588865957
100.509568979,101.76101576
100.204891891,99.9544852644
100.268675859,102.79399629
94.3874007893,98.6429224246
102.002772272,98.385117577
100.306761156,100.707711509
101.172732532,97.4530263722
102.597989048,98.0554046784
98.4158383806,99.3123582018
97.333727063,104.977882614
98.1046667231,99.5161783203
98.5454226695,101.726516174
100.344119667,102.937814557
96.6031739732,96.5222994648
99.5395703582,104.449715342
104.040909091,103.081004242
104.271721157,99.7896129443
98.2277613492,99.8009530005
101.578145102,100.209580787
102.327037724,96.5588748227
100.111524234,98.1139185365
105.012160351,104.847850234
99.3520358707,97.6214968732
99.7365257917,105.772714417
103.00304154,102.593168893
101.609384076,94.3678608564
96.4937362898,101.671244421
102.529036019,94.892351656
98.1194197601,103.599261456
99.7770577759,100.208193554
103.086950737,106.010028032
96.1488387478,98.2840873749
102.157562998,100.855467024
100.949254491,100.053837554
97.4181265066,102.084528585
103.120733861,96.470714395
96.3057273628,96.1744845136
103.299022433,101.541818206
100.020218488,99.4858840131
102.759007649,94.9606607509
100.904452486,100.378893371
101.241668578,96.3210997241
97.4579600006,102.662676435
102.524451284,106.266067964
95.5786157794,103.164511634
101.79239241,99.8829816114
104.708400059,95.6695926361
101.841212162,98.8330397139
102.25610337,96.9730856821
98.8213471929,95.987053432
95.3946207267,99.826103112
100.636867247,96.6613764163
97.2482588608,102.07118467
99.8515141788,100.631091267
98.7348948131,99.0387738496
98.6639273213,99.2070447138
100.521376659,99.7516183345
99.178646859,102.03910714
94.940279403,100.863719957
102.325224299,98.7918509393
99.9423176314,98.6494618366
104.105058342,103.572780678
98.512717187,93.7810502338
96.1536572869,103.133515546
101.686412918,100.972016023
95.7369162381,100.763473772
97.5188564663,95.2913991747
98.0515452882,98.85866646
100.60768797,100.515562998
98.235231008,102.024141081
98.919360715,97.2230158282
96.9783880774,100.808535951
104.999777238,103.030081903
100.625667711,104.221845177
103.190778542,101.607141313
96.4944120501,103.722756119
