X,Y
96.3517988498,97.9961557557
98.7967593416,97.1990967425
100.452746381,95.3193508486
99.1995401221,100.838030176
96.9911587828,105.09415098
100.380701639,103.630592117
95.2975150757,101.107654755
100.848222541,97.5601012705
96.5902093511,97.916901379
95.8885771074,103.294689141
98.4389834835,100.183981894
97.2947169131,98.4051063988
99.0552213954,101.992824351
104.193537812,96.2485449502
99.2080408736,99.6424045828
100.36859957,100.565928562
96.7227438538,102.452740926
95.1307121117,102.978590319
98.7353330214,94.2218693113
104.303361333,102.503088276
101.762201017,104.356827534
104.463787487,96.2164369447
99.9635254322,100.623219463
100.768234227,100.635689464
99.9378022856,99.9770689815
98.2508444733,99.5960173503
101.947943055,98.3092717167
95.8466837601,103.718058914
99.5628648121,94.432557128
102.275548459,100.376623645
100.717403474,101.234476939
99.7334797871,96.801891315
99.6350033043,103.139673191
95.6532042332,96.6599946178
99.9351774632,100.153569277
99.4722199179,100.065246684
100.349148097,100.119852436
99.8974913984,99.3044015957
95.6496903615,97.8741946851
101.702274112,97.0458572291
97.1514903146,104.493738737
98.1968710853,94.303284517
102.907770251,101.799880562
102.361641345,100.111084566
103.970005246,97.7843046149
94.6982618196,97.9066814337
98.6923419332,102.705206045
94.1779873843,98.6140579252
102.831304744,104.634173018
97.9294045695,101.92259302
96.3853316337,97.4058722852
99.0733959179,100.366745866
95.1669660046,101.818018509
98.2992030354,95.5686514486
96.3442173697,100.373106846
97.8098828964,95.6781103235
98.8555867253,100.676266564
99.5211861912,97.9265292388
96.9510469956,103.685907791
99.6392234679,101.499964851
99.5289797674,99.1866226607
97.3437657008,99.5156992091
99.9781651223,103.71884697
101.519729143,94.8341641697
99.8788826165,101.663351341
100.796416757,96.638217697
96.4069053192,103.00963287
100.398572816,100.355558383
95.2665371537,96.6199149925
100.365456187,98.5334308324
99.1912227383,98.9135053629
95.1090240075,100.988488775
103.852831433,97.5366460984
99.971730931,99.892696946
98.0945716667,101.039452903
101.835698996,100.372712026
101.008786356,94.6116194954
102.576187828,103.159898418
99.7667919161,97.8723154311
105.256851164,100.028591667
103.182291766,99.9590130693
100.165520006,96.2667862183
100.358997224,100.457882322
98.4414104882,102.994481339
96.2022112035,102.222591848
101.952801361,101.84707715
97.3323737742,100.624561072
95.5439236049,102.4697252
97.5391077015,100.583921722
98.8818444601,98.9709290613
95.9211289728,101.773706837
97.4309002794,96.6577178666
100.22871236,98.7094500208
100.770514764,101.415469782
100.466850273,100.043757729
99.0252598241,96.3932014451
100.930846793,97.9915990424
103.77251751,98.1702812281
97.485505992,100.948942295
100.138784382,99.9138364205
