X,Y
101.184938593,99.7541600349
99.9570114217,99.8567721369
100.64873824,100.333964829
99.9563856163,100.278670164
100.820087892,99.8733689964
104.06930658,99.934836919
100.211117888,100.90504316
100.688229674,99.2418644235
99.794601826,95.4908634075
102.999666329,98.9973458267
102.90845023,100.056440748
95.3792095268,99.7765542249
96.2326586571,101.875281834
98.8898287051,102.761759216
103.040236901,100.796302544
101.066546157,103.554511896
103.660657391,97.2321675526
101.469324299,104.207157649
97.5630807768,97.4952930486
100.032775093,100.059312841
103.37116409,102.265474936
99.1875550434,100.126577611
101.452731943,100.617760205
99.1349724562,100.312121825
99.4587075374,104.194110853
99.5284445434,99.3445769981
95.9063474954,102.210380625
97.4379586972,103.627509276
98.4118350203,99.9287198023
102.220720357,95.6195882052
99.8005604464,103.570217021
100.760258116,102.290514285
96.4160881912,96.9790834353
97.0509554037,97.9607520541
100.230352697,99.1903481087
100.052052836,100.088679112
101.533325729,99.8337093058
100.863887968,100.551614473
99.8536232032,101.755628957
101.391663017,98.9890799679
99.2389973109,95.5956040029
98.0761901803,102.402175141
99.4000537375,98.8151179393
98.9374769633,101.232890239
103.256456279,103.6877527
102.678324641,101.990448859
100.449358072,99.4223934712
103.745639999,102.710788538
100.104233228,99.6485732876
100.126715675,100.449419564
99.9182670773,100.08967007
102.211426524,96.2170597745
103.047821447,99.7908794987
97.3148860703,102.132100508
101.443669308,103.319160048
97.1744671526,99.7647032853
98.4545067931,97.6124058561
98.6830309658,101.779238438
97.0945944356,101.942417428
96.5698711302,100.082244707
99.3066055181,96.5941490629
96.2954425232,103.286502813
97.132946929,95.9258497594
103.813332114,102.561451408
99.8719886306,99.4091306553
102.374531118,102.700971538
99.1293323873,100.915794669
104.33422311,100.577991463
101.568359013,98.0251019853
98.4988033123,100.310279934
100.511023822,100.607961288
99.2900554147,99.2566635398
101.100536824,99.6073888042
100.060851635,98.5708421138
102.855503205,97.4733421491
100.481955117,101.143088497
96.298125641,98.6580069454
102.434052296,100.185835719
101.640082724,99.5063085995
102.968451856,98.2132345632
100.268170264,99.2043075891
97.7483588637,101.695488477
98.7595368635,100.923049852
103.859544055,101.240996011
97.5382508758,99.6748480486
100.333316188,98.7045307692
99.5809523436,95.9700687379
97.5783019788,98.3958395341
99.8517681598,99.7951124436
99.8684153103,99.9867385617
101.250027213,99.7727570685
101.459578138,97.3530543597
96.896061805,99.2050552041
99.9891395815,99.4597166295
99.9008490314,100.474609732
98.7383943164,102.287974684
99.1978315813,97.6915073409
100.486171135,99.5565280834
101.673179556,101.461396174
101.814065317,97.4400595029
